name,country,region,winery,rating,no_ratings,price,year,type
Loureiro Dcil 2018,Portugal,Vinho Verde,Niepoort,3.9,260,8.92,2018,white
Wien.1 Vienna White Blend 2018,Austria,Niedersterreich,Weingut R&A Pfaffl,3.9,262,9.99,2018,white
Smillon - Chardonnay 2016,Australia,South Australia,Rawson's Retreat,3.4,262,8.72,2016,white
Vouvray Classic 2018,France,Vouvray,Marc Brdif,4.0,262,14.9,2018,white
Chablis 2017,France,Chablis,Domaine Jean Collet,4.0,262,15.5,2017,white
Spitfire Sauvignon Blanc (Small Parcels) 2017,New Zealand,Marlborough,Kim Crawford,4.0,263,27.04,2017,white
Rossj-Bass Langhe 2018,Italy,Langhe,Gaja,4.4,263,62.95,2018,white
Cuve Silex Vouvray 2018,France,Vouvray,Vigneau-Chevreau,3.9,263,13.5,2018,white
Masseria dei Carmelitani Gavi 2018,Italy,Gavi,Vite Colte,4.0,264,9.66,2018,white
Riesling Porphyr 2017,Germany,Nahe,Hexamer,3.9,265,12.2,2017,white
Mcon-Villages 2018,France,Mcon-Villages,Les Hritiers du Comte Lafon,3.8,265,18.9,2018,white
Rserve Spciale Viognier 2017,France,Pays d'Oc,Grard Bertrand,3.6,266,9.56,2017,white
Montagny 1er Cru La Grande Roche 2018,France,Montagny Premier Cru,Louis Latour,3.9,266,17.45,2018,white
Lgende (R) Bordeaux Blanc 2017,France,Bordeaux,Barons de Rothschild (Lafite),3.8,266,12.14,2017,white
Gewrztraminer Rserve 2018,France,Alsace,Lucien Albrecht,4.0,267,11.36,2018,white
Riesling Trocken Blauschiefer 2018,Germany,Mosel,Dr. Loosen,3.8,267,10.4,2018,white
Chardonnay Banghoek Reserve 2018,South Africa,Stellenbosch,Delaire Graff,4.0,267,17.95,2018,white
Blanc 2017,Spain,Bizkaiko Txakolina,Gorka Izagirre,3.6,267,10.99,2017,white
Sauvignon Blanc de Purcari 2018,Moldova,South Eastern,Chteau Purcari,4.0,267,10.98,2018,white
Waltraud Riesling 2018,Spain,Peneds,Torres,3.9,268,11.9,2018,white
Blanc de Pinot Noir 2018,Germany,Pfalz,Fuer,3.9,268,7.94,2018,white
Kiedrich Grfenberg Riesling Trocken GG 2015,Germany,Rheingau,Robert Weil,4.0,268,41.87,2015,white
Douro Guru Branco 2017,Portugal,Douro,Wine & Soul,4.2,269,25.34,2017,white
Sauvignon Blanc 2018,South Africa,Stellenbosch,Zonnebloem,3.5,269,6.9,2018,white
Riesling Tradition 2018,Germany,Pfalz,Philipp Kuhn,3.8,271,9.76,2018,white
Cuve Terlaner 2018,Italy,Sdtirol - Alto Adige,Terlan (Terlano),3.9,271,16.47,2018,white
Hermitage Le Chevalier de Sterimberg 2015,France,Hermitage,Paul Jaboulet An,4.2,272,82.48,2015,white
Graupert Grauburgunder 2017,Austria,Burgenland,Meinklang,3.8,273,17.5,2017,white
Petit Chablis 2018,France,Petit Chablis,Domaine Hamelin,3.9,273,12.9,2018,white
Fransola 2012,Spain,Peneds,Torres,4.0,273,23.79,2012,white
Schlossberg 2015,Germany,Rheingau,Schloss Vollrads,3.9,274,33.9,2015,white
By the Glass Riesling 2018,Germany,Mosel,Villa Huesgen,3.6,274,8.16,2018,white
Vigna Kastelaz Gewrztraminer 2016,Italy,Sdtirol - Alto Adige,Elena Walch,4.2,274,31.53,2016,white
Sauvignon Blanc 2018,France,Pays d'Oc,Paul Mas,3.7,274,5.64,2018,white
Vom Lehm Gewrztraminer 2015,Italy,Sdtirol - Alto Adige,Castelfeder,3.8,274,12.48,2015,white
Zeltinger Sonnenuhr Riesling Sptlese 2015,Germany,Mosel,Markus Molitor,4.0,275,22.95,2015,white
Clos de la Coule de Serrant 2015,France,Savennires-Coule-de-Serrant,Nicolas Joly,4.2,275,72.5,2015,white
Alte Reben Riesling 2015,Germany,Mosel,Van Volxem,4.0,275,20.95,2015,white
Schieferterrassen 2017,Germany,Mosel,Heymann-Lwenstein,4.0,275,18.5,2017,white
Grner Veltliner 2018,Austria,Niedersterreich,Weingut Brndlmayer,3.7,276,10.99,2018,white
Riesling Kabinett Trocken 2017,Germany,Rheingau,Schloss Vollrads,3.9,276,13.9,2017,white
Blanc de Noir Cabernet Sauvignon 2018,China,Ningxia,Chteau Changyu Moser XV ,3.5,276,12.03,2018,white
Venezia Giulia Pinot Grigio 2017,Italy,Venezia Giulia,Lis Neris,3.8,277,20.5,2017,white
Planalto Reserva Douro Branco 2019,Portugal,Douro,Casa Ferreirinha,3.9,277,8.72,2019,white
Saint-Vran 2018,France,Saint-Vran,Joseph Drouhin,3.8,277,16.6,2018,white
Re Manfredi Basilicata Bianco 2018,Italy,Basilicata,Terre degli Svevi,3.8,279,8.4,2018,white
Mcon-Milly-Lamartine 2016,France,Mcon-Milly-Lamartine,Les Hritiers du Comte Lafon,3.8,279,22.5,2016,white
Parcela 52 Verdejo 2017,Spain,Castilla,Finca Constancia,3.6,279,8.99,2017,white
Chablis 2018,France,Chablis,Domaine des Malandes,3.8,280,16.09,2018,white
Chardonnay 2017,United States,Napa Valley,Napa Cellars,3.9,281,22.75,2017,white
Chardonnay 2019,South Africa,Stellenbosch,Lanzerac,3.9,281,10.9,2019,white
Chardonnay Reserve Collection 2018,South Africa,Stellenbosch,Tokara,4.1,282,25.26,2018,white
Sauvignon Blanc Organic 2016,Chile,Casablanca Valley,Veramonte,3.5,282,8.41,2016,white
Lusco Albario 2018,Spain,Ras Baixas,Pazos de Lusco,4.0,282,19.53,2018,white
Le G de Guiraud Bordeaux Blanc Sec 2018,France,Bordeaux,Chteau Guiraud,3.9,282,19.45,2018,white
Zeltinger Sonnenuhr Riesling Kabinett 2015,Germany,Mosel,Markus Molitor,3.9,282,16.95,2015,white
Priara Pinot Grigio 2016,Italy,Friuli-Venezia Giulia,Pradio,3.9,282,9.7,2016,white
Sauvignon Blanc 2016,United States,California,Geyser Peak,3.3,282,10.51,2016,white
Monte Velho Branco 2019,Portugal,Alentejano,Esporo,3.8,282,5.8,2019,white
Sauvignon Touraine 2018,France,Touraine,Domaine de la Chaise,4.0,282,7.4,2018,white
Torricella 2016,Italy,Toscana,Ricasoli,3.9,283,11.9,2016,white
Zeltinger Sonnenuhr Riesling Sptlese 2016,Germany,Mosel,Markus Molitor,3.9,284,19.99,2016,white
Blas Muoz Chardonnay 2018,Spain,La Mancha,Munoz,4.2,284,19.01,2018,white
The Y Series Viognier 2017,Australia,South Australia,Yalumba,3.4,285,13.82,2017,white
Sauvignon Blanc Bordeaux 2018,France,Bordeaux,Dourthe N1,3.6,285,7.7,2018,white
Haus Klosterberg Pinot Blanc 2018,Germany,Mosel,Markus Molitor,4.0,285,9.65,2018,white
Vinho Verde Loureiro - Alvarinho 2019,Portugal,Minho,Aveleda,3.8,286,6.99,2019,white
Chenin Blanc 2018,South Africa,Stellenbosch,Stellenrust,3.7,286,14.57,2018,white
Hinter der Burg Grner Veltliner 2017,Austria,Wachau,Prager,3.9,286,18.42,2017,white
Danie de Wet Chardonnay 2015,South Africa,Robertson,De Wetshof,3.9,286,28.6,2015,white
Riesling Trocken 2016,Germany,Rheingau,Balthasar Ress,3.8,286,11.9,2016,white
Riesling Trocken Blauschiefer 2017,Germany,Mosel,Dr. Loosen,3.7,287,9.9,2017,white
Adobe Chardonnay (Reserva) 2019,Chile,Casablanca Valley,Emiliana,3.6,287,8.45,2019,white
Diamante Semi-Dulce Bianco 2019,Spain,Rioja,Franco-Espanolas,3.7,288,6.5,2019,white
Corton-Charlemagne Grand Cru 2015,France,Corton-Charlemagne Grand Cru,Louis Latour,4.5,288,116.0,2015,white
Kiedrich Klosterberg Riesling Trocken 2017,Germany,Rheingau,Robert Weil,3.9,289,24.0,2017,white
Sauvignon Blanc 2017,France,Pays d'Oc,Les Jamelles,3.5,290,6.25,2017,white
Chardonnay 2015,United States,Napa Valley,First Press,3.9,292,19.08,2015,white
Pinot Grigio 2017,United States,California,Gallo Family Vineyards,3.4,292,6.31,2017,white
Otazu Chardonnay 2018,Spain,Otazu,Bodega Otazu,3.9,292,8.45,2018,white
Wiener Gemischter Satz 2018,Austria,Wiener Gemischter Satz,Wieninger,3.5,292,10.9,2018,white
Grillo 2018,Italy,Terre Siciliane,Zabu,3.5,292,4.73,2018,white
Reserva Sauvignon Blanc 2016,Chile,Central Valley,Caliterra,3.5,293,8.72,2016,white
Bukettraube 2018,South Africa,Citrusdal Mountain,Cederberg,4.1,293,13.27,2018,white
Porcupine Ridge Sauvignon Blanc 2019,South Africa,Franschhoek,Boekenhoutskloof,3.6,293,8.33,2019,white
Singing Grner Veltliner 2018,Austria,Niedersterreich,Laurenz V.,3.8,294,10.42,2018,white
Riesling Trocken 2018,Germany,Pfalz,Dr. Von Bassermann-Jordan,3.8,294,12.4,2018,white
Sauvignon Blanc 2018,New Zealand,Marlborough,Fernlands,4.1,297,9.2,2018,white
Costamolino Vermentino di Sardegna 2019,Italy,Vermentino di Sardegna,Argiolas,3.9,298,7.4,2019,white
Bourgogne Chardonnay 2018,France,Bourgogne,Louis Latour,3.8,298,13.29,2018,white
Aconcagua Costa Chardonnay 2014,Chile,Aconcagua Valley,Errazuriz,3.9,298,22.9,2014,white
Vernaccia di San Gimignano Blanco 2018,Italy,Vernaccia di San Gimignano,Panizzi,3.9,300,11.92,2018,white
Reserva Chardonnay 2017,Chile,Casablanca Valley,Caliterra,3.5,300,6.52,2017,white
Sortesele Pinot Grigio Valdadige 2018,Italy,Valdadige,Santi,3.9,300,8.33,2018,white
La Jalousie Savennires 2015,France,Savennires,Domaine du Closel - Chteau des Vaults,4.1,301,29.15,2015,white
Riesling Trocken Blauschiefer 2015,Germany,Mosel,Dr. Loosen,3.7,301,9.7,2015,white
Estate Chardonnay 2018,Chile,Casablanca Valley,Errazuriz,3.5,302,8.29,2018,white
Portillo Chardonnay 2018,Argentina,Uco Valley,Salentein,3.6,302,8.29,2018,white
Chardonnay 2017,South Africa,Elgin,Paul Cluver,4.0,302,18.39,2017,white
Chablis 2018,France,Chablis,Bernard Defaix,3.9,303,17.9,2018,white
White Label Nik Weis Riesling 2018,Germany,Mosel,St. Urbans-Hof,4.0,304,9.9,2018,white
Gewrztraminer 2018,Italy,Sdtirol - Alto Adige,Tramin,3.7,304,12.18,2018,white
Pinot Grigio 2019,New Zealand,Marlborough,The Ned,4.2,304,12.95,2019,white
Gran Verano Chardonnay 2018,Chile,Central Valley,Apaltagua,3.4,304,6.95,2018,white
Ribolla Gialla 2018,Italy,Friuli Grave,Forchir,3.5,305,12.58,2018,white
Colombard - Chardonnay 2018,Australia,South Eastern Australia,Banrock Station,3.7,305,5.79,2018,white
Sandstein Riesling Trocken 2018,Germany,Rheinhessen,Gysler,3.7,305,9.5,2018,white
Chardonnay 2017,United States,California,Geyser Peak,3.6,305,10.51,2017,white
Chardonnay 2017,United States,California,Gnarly Head,3.4,305,9.65,2017,white
Bourgogne Chardonnay (La Vigne) 2017,France,Bourgogne,Bouchard Pre & Fils,3.7,306,16.74,2017,white
Chteau Grenouilles Chablis Grand Cru 2014,France,Chablis Grand Cru,La Chablisienne,4.2,307,63.54,2014,white
Lugana San Benedetto 2019,Italy,Lugana,Zenato,4.1,307,8.48,2019,white
Einstern Pinot Blanc 2016,Germany,Mosel,Markus Molitor,4.1,308,14.43,2016,white
Sauvignon Blanc - Pinot Grigio 2019,Slovenia,Podravje,Puklavec Family Wines,3.8,309,7.44,2019,white
Pouilly-Fum En Travertin 2018,France,Pouilly-Fum,Henri Bourgeois,4.0,309,18.95,2018,white
Chablis 2018,France,Chablis,Olivier Tricon,4.1,310,14.55,2018,white
Alandra Branco 2018,Portugal,Alentejano,Esporo,3.3,310,4.75,2018,white
Chardonnay Sonoma Coast 2015,United States,Sonoma Coast,Patz & Hall,4.0,311,52.0,2015,white
Les Vieux Clos 2014,France,Savennires,Nicolas Joly,3.7,311,32.5,2014,white
Chardonnay 2018,France,Pays d'Oc,Paul Mas,3.7,311,5.5,2018,white
Baroness Nadine 2017,South Africa,Western Cape,Rupert & Rothschild,4.1,312,30.52,2017,white
Wiener Gemischter Satz 2017,Austria,Wiener Gemischter Satz,Wieninger,3.6,312,14.29,2017,white
Chardonnay 2018,Australia,South Eastern Australia,Rawson's Retreat,3.5,312,7.9,2018,white
Riesling 2017,United States,Columbia Valley,Eroica,3.9,314,22.69,2017,white
Chardonnay 2017,Chile,Aconcagua Valley,Arboleda,3.7,314,15.5,2017,white
La Trucha Albario 2017,Spain,Ras Baixas,Finca Garabelos,4.0,314,12.5,2017,white
Vinho Verde Fonte 2019,Portugal,Vinho Verde,Aveleda,4.0,315,6.45,2019,white
Minho Alvarinho 2018,Portugal,Minho,Aveleda,3.7,315,8.24,2018,white
Sauvignon Blanc 2019,New Zealand,Marlborough,Nautilus,3.9,315,14.4,2019,white
Estate Torrontes (Premium) 2018,Argentina,Salta,Alta Vista,3.8,317,12.5,2018,white
Sangre de Toro Blanco 2017,Spain,Catalunya,Torres,3.3,318,8.89,2017,white
Riesling Trocken 2018,Germany,Rheingau,Knstler,3.8,320,11.5,2018,white
Cardellino Chardonnay Alto Adige 2018,Italy,Sdtirol - Alto Adige,Elena Walch,3.9,321,19.29,2018,white
Medusa Albario 2017,Spain,Castilla y Len,Flix Sols,3.8,321,8.24,2017,white
Estate Sauvignon Blanc 2017,Chile,Aconcagua Valley,Errazuriz,3.5,322,8.25,2017,white
Eaglehawk Chardonnay 2018,Australia,South Eastern Australia,Wolf Blass,3.2,322,7.22,2018,white
Te Koko Sauvignon Blanc 2016,New Zealand,Marlborough,Cloudy Bay,4.2,322,54.69,2016,white
Altavilla della Corte Grillo 2018,Italy,Terre Siciliane,Firriato,3.8,323,10.35,2018,white
Sauvignon Blanc 2017,South Africa,Citrusdal Mountain,Cederberg,3.9,323,16.62,2017,white
Villata Roero Arneis 2018,Italy,Roero,Vite Colte,3.7,324,9.64,2018,white
Armador Sauvignon Blanc 2017,Chile,Casablanca Valley,Odfjell,3.6,324,7.5,2017,white
Marlborough Sauvignon Blanc 2018,New Zealand,Marlborough,Waipara Hills,4.0,324,13.95,2018,white
Pinot Grigio (Selezione) 2018,Italy,Sdtirol - Alto Adige,Elena Walch,3.7,325,13.58,2018,white
Sauvignon Blanc 2016,Chile,Casablanca Valley,Ritual,3.7,326,15.69,2016,white
Puglia I Muri Bianco 2017,Italy,Puglia,Vigneti del Salento,3.7,326,6.54,2017,white
Special Cuve Chardonnay 2015,Chile,Casablanca Valley,Montes Alpha,3.8,327,18.93,2015,white
Viognier 2018,France,Pays d'Oc,Les Jamelles,3.6,327,6.5,2018,white
Sauvignon Blanc (1685 Series Grande Cuve) 2019,South Africa,Coastal Region,Boschendal,3.9,328,9.89,2019,white
Nova Serra Greco Di Tufo 2018,Italy,Greco di Tufo,Mastroberardino,3.9,328,10.04,2018,white
Montunal 2017,Italy,Lombardia,Montonale,3.9,328,31.19,2017,white
Chenin Blanc 2017,South Africa,Stellenbosch,Stellenrust,3.7,329,5.8,2017,white
Dutton Ranch Chardonnay 2016,United States,Russian River Valley,Patz & Hall,4.1,329,54.0,2016,white
Chant des Vignes Juranon Sec 2017,France,Juranon,Domaine Cauhap,3.8,331,9.83,2017,white
Cala Reale Vermentino di Sardegna 2018,Italy,Vermentino di Sardegna,Sella & Mosca,3.7,331,10.66,2018,white
Kiedrich Grfenberg Riesling Trocken GG 2014,Germany,Rheingau,Robert Weil,4.0,331,40.4,2014,white
Blanc 2018,Spain,Bizkaiko Txakolina,Gorka Izagirre,3.6,332,12.19,2018,white
Grillo 2019,Italy,Sicilia,Doppio Passo,3.8,332,7.34,2019,white
Les Princes Abbs Riesling Alsace 2016,France,Alsace,Domaines Schlumberger,3.7,333,11.6,2016,white
Verdicchio dei Castelli di Jesi 2017,Italy,Verdicchio dei Castelli di Jesi,Azienda Santa Barbara - Stefano Antonucci,3.6,336,18.9,2017,white
Kritt Pinot Blanc 2017,France,Alsace,Marc Kreydenweiss,3.9,338,14.3,2017,white
Insolia 2017,Italy,Terre Siciliane,Cusumano,3.6,338,6.73,2017,white
Chablis (Les Grands Terroirs) 2017,France,Chablis,Samuel Billaud,4.0,340,24.0,2017,white
Chardonnay Castel del Monte Pietrabianca 2018,Italy,Castel del Monte,Tormaresca,4.1,340,19.29,2018,white
Sauvignon Blanc - Furmint 2017,Slovenia,Podravje,Puklavec Family Wines,3.6,341,7.44,2017,white
Les Princes Abbs Pinot Blanc Alsace 2016,France,Alsace,Domaines Schlumberger,4.0,341,8.9,2016,white
S'Elegas Nuragus di Cagliari 2018,Italy,Nuragus di Cagliari,Argiolas,3.7,343,8.9,2018,white
Sauvignon Winkl 2019,Italy,Sdtirol - Alto Adige,Terlan (Terlano),4.1,344,15.99,2019,white
Verdejo 2018,Spain,Rueda,Val de Vid,3.9,345,13.16,2018,white
Falanghina Serrocielo 2018,Italy,Falanghina del Sannio,Feudi di San Gregorio,3.7,345,16.7,2018,white
Douro Redoma Branco 2018,Portugal,Douro,Niepoort,4.1,346,18.7,2018,white
Sauvignon Blanc 2019,Spain,Rueda,Jos Pariente,4.2,347,11.48,2019,white
Benefizio Riserva Pomino Bianco 2017,Italy,Pomino,Castello Pomino,4.1,347,28.27,2017,white
Primo Bianco 2018,Italy,Vermentino di Sardegna,Mesa,3.5,347,8.5,2018,white
Chardonnay 2018,Chile,Central Valley,TerraNoble,3.5,348,7.04,2018,white
Rioja Blanco 2018,Spain,Rioja,Vivanco,3.8,349,8.92,2018,white
Bordeaux Sauvignon Blanc 2018,France,Bordeaux,Mouton Cadet,3.4,349,11.36,2018,white
Rueda Verdejo 2019,Spain,Rueda,Bodega de Bardos,4.0,350,6.9,2019,white
Hund Grner Veltliner Reserve 2018,Austria,Weinviertel,Weingut R&A Pfaffl,3.9,351,16.32,2018,white
Oak Cask Chardonnay 2018,Argentina,Mendoza,Trapiche,3.4,352,7.96,2018,white
Terroir Series Torrontes 2015,Argentina,Salta,Kaiken,3.7,353,9.99,2015,white
Pomino Bianco 2018,Italy,Pomino,Castello Pomino,3.6,353,13.71,2018,white
Otto Soave 2016,Italy,Soave,Pr,3.7,355,11.9,2016,white
Fiano Di Avellino Pietracalda 2018,Italy,Fiano de Avellino,Feudi di San Gregorio,3.8,355,21.1,2018,white
Gavi 2018,Italy,Gavi,La Raia,3.6,356,12.5,2018,white
Sundial Chardonnay 2018,United States,California,Fetzer,3.6,356,8.62,2018,white
Coteaux Varois en Provence Blanc 2018,France,Coteaux Varois en Provence,Miraval,3.9,356,17.8,2018,white
Napa Valley Estate Chardonnay 2017,United States,Napa Valley,The Hess Collection,3.8,357,19.99,2017,white
Founders' Estate Chardonnay 2017,United States,California,Beringer,3.6,357,12.25,2017,white
Castello della Sala Cervaro della Sala 2018,Italy,Umbria,Antinori,4.5,359,58.19,2018,white
Condrieu La Doriane 2017,France,Condrieu,E. Guigal,4.3,359,84.0,2017,white
Reserva Sauvignon Blanc (Classic) 2017,Chile,Curico Valley,Montes,3.7,359,8.69,2017,white
No. 3 Colombard - Sauvignon 2019,France,Ctes de Gascogne,Uby,4.0,359,5.99,2019,white
Saar Riesling 2017,Germany,Mosel,Van Volxem,3.9,360,12.14,2017,white
Sauvignon Blanc Te Muna Road Vineyard 2019,New Zealand,Martinborough,Craggy Range,4.1,361,21.29,2019,white
Albaclara Sauvignon Blanc 2018,Chile,Leyda Valley,Haras de Pirque,3.4,362,9.99,2018,white
Cometa 2018,Italy,Menfi,Planeta,4.2,362,19.99,2018,white
Trebbiano - Pinot Grigio 2018,Italy,Puglia,Cielo e Terra,3.9,363,5.82,2018,white
Les Belles Vignes Sancerre Blanc 2015,France,Sancerre,Fournier Pere & Fils,3.9,363,21.44,2015,white
Silberlack Riesling Trocken GG 2015,Germany,Rheingau,Schloss Johannisberg,4.2,364,44.8,2015,white
Riesling Trocken 2018,Germany,Mosel,Fritz Haag,3.8,364,10.5,2018,white
Indian Wells Chardonnay 2017,United States,Columbia Valley,Chateau Ste. Michelle,4.0,364,20.47,2017,white
Vintage Tunina 2017,Italy,Venezia Giulia,Jermann,4.2,366,44.52,2017,white
Pinot Grigio 2018,New Zealand,Marlborough,The Ned,3.8,367,12.9,2018,white
Pedra da Auga Albario 2016,Spain,Ras Baixas,Rectoral do Umia,3.5,368,10.35,2016,white
Est! Est!! Est!!! Di Montefiascone Secco 2018,Italy,Est! Est!! Est!!! di Montefiascone,Bigi,3.3,368,6.89,2018,white
Kik 2019,Italy,Terre Siciliane,Fina,4.2,369,9.65,2019,white
The King's Favour Sauvignon Blanc 2017,New Zealand,Marlborough,The Kings Series,3.8,370,13.9,2017,white
Urra di Mare 2015,Italy,Terre Siciliane,Mandrarossa,3.8,370,12.9,2015,white
Lune d'Argent 2013,France,Bordeaux,Clos des Lunes,3.6,371,16.9,2013,white
Reserva Sauvignon Blanc 2017,Chile,Maule Valley,Via Palo Alto,3.3,371,6.97,2017,white
Pinot Grigio 2018,Italy,Friuli-Venezia Giulia,Attems,3.8,372,10.18,2018,white
Ctes De Gascogne Classic 2019,France,Ctes de Gascogne,Domaine du Tariquet,3.5,374,5.5,2019,white
Riesling 2018,Germany,Pfalz,A. Christmann,3.6,374,11.6,2018,white
Vivia Maremma Toscana 2018,Italy,Toscana,Le Mortelle,3.6,375,14.45,2018,white
Pioneer Block 3 43 Degrees Sauvignon Blanc 2018,New Zealand,Marlborough,Saint Clair,3.9,376,19.95,2018,white
Sauvignon Blanc 2019,Chile,Central Valley,Antares,3.5,377,5.33,2019,white
Riesling Trocken 2017,Germany,Pfalz,Georg Mosbacher,3.8,377,9.65,2017,white
Cte des Roses Blanc 2018,France,Languedoc,Grard Bertrand,3.7,377,10.42,2018,white
Villa Solais Vermentino di Sardegna 2018,Italy,Vermentino di Sardegna,Santadi,3.7,377,6.5,2018,white
Custoza 2018,Italy,Bianco di Custoza,Cavalchina,3.7,380,7.98,2018,white
Chenin Blanc 2019,South Africa,Stellenbosch,Stellenrust,3.6,381,5.76,2019,white
Chardonnay 2019,Argentina,Mendoza,Alamos,3.7,382,6.95,2019,white
Lugana Sergio Riserva 2016,Italy,Lugana,Zenato,4.2,383,20.96,2016,white
Sancerre Blanc 2017,France,Sancerre,La Perrire,3.9,384,17.9,2017,white
Ca'Marcanda Vistamare Toscana 2018,Italy,Toscana,Gaja,4.1,384,41.9,2018,white
Blanco 2019,Spain,Rioja,El Coto,3.6,384,4.95,2019,white
Riesling 2018,Germany,Nahe,Dnnhoff,3.8,384,10.63,2018,white
Chardonnay 2018,South Africa,Stellenbosch,Meerlust,4.1,384,26.36,2018,white
Chardonnay 234 2019,Spain,Somontano,Enate,4.0,386,9.25,2019,white
Chablis 2018,France,Chablis,Domaine Nathalie et Gilles Fevre,4.0,386,17.5,2018,white
Santa Digna Reserva Chardonnay 2018,Chile,Central Valley,Miguel Torres,3.4,386,9.45,2018,white
Chardonnay 2016,South Africa,Elgin,Paul Cluver,3.8,389,21.95,2016,white
Douro Redoma Branco 2014,Portugal,Douro,Niepoort,3.9,390,19.99,2014,white
Albario Ras Baixas 2018,Spain,Ras Baixas,Ramn Bilbao,3.8,391,10.65,2018,white
Lahn Sauvignon 2018,Italy,Sdtirol - Alto Adige,St. Michael-Eppan,3.9,391,12.13,2018,white
Vinho Verde Quinta da Aveleda 2018,Portugal,Vinho Verde,Aveleda,3.8,392,6.97,2018,white
Savatiano Old Vines (Vieilles Vignes) 2017,Greece,Markopoulo,Papagiannakos,3.6,393,9.5,2017,white
Pouilly-Fum 2018,France,Pouilly-Fum,Chteau de Tracy,4.1,393,22.29,2018,white
Mandols Dry 2017,Hungary,Tokaj,Oremus,3.9,394,19.85,2017,white
Chardonnay 2018,United States,California,Gallo Family Vineyards,2.8,394,6.3,2018,white
Buiten Blanc 2018,South Africa,Constantia,Buitenverwachting,3.7,395,9.39,2018,white
Cardellino Chardonnay Alto Adige 2017,Italy,Sdtirol - Alto Adige,Elena Walch,3.8,397,19.35,2017,white
Pinot Grigio Friuli Aquileia 2018,Italy,Friuli Aquileia,Zonin,3.5,397,6.75,2018,white
Portillo Sauvignon Blanc 2019,Argentina,Uco Valley,Salentein,3.7,398,6.5,2019,white
Riesling Federspiel Terrassen 2018,Austria,Wachau,Domne Wachau,3.8,399,11.05,2018,white
Soave Classico 2019,Italy,Soave Classico,Pieropan,3.8,400,10.95,2019,white
Wairau Reserve Sauvignon Blanc 2018,New Zealand,Marlborough,Saint Clair,4.1,400,30.19,2018,white
Estate Chardonnay 2017,Chile,Casablanca Valley,Errazuriz,3.6,401,8.25,2017,white
Sauvignon 2018,Italy,Colli Orientali del Friuli,Livio Felluga,4.0,402,18.9,2018,white
Pinot Blanc Alsace 2017,France,Alsace,Trimbach,3.7,403,10.56,2017,white
Chardonnay 2018,South Africa,Hemel-en-Aarde Valley,Hamilton Russell Vineyards,4.2,404,31.9,2018,white
Metis Pascal Jolivet Sauvignon Blanc 2016,South Africa,Constantia,Klein Constantia,3.7,404,22.22,2016,white
Tenuta Guado al Tasso Vermentino Bolgheri 2019,Italy,Bolgheri,Antinori,4.1,404,17.99,2019,white
Bianco 2018,Italy,Terre Siciliane,Corvo,3.7,405,6.78,2018,white
Chardonnay 2018,South Africa,Western Cape,Laborie,3.4,406,6.84,2018,white
S'Elegas Nuragus di Cagliari 2016,Italy,Nuragus di Cagliari,Argiolas,3.7,406,7.25,2016,white
Poggio alle Gazze 2014,Italy,Toscana,Ornellaia,4.0,407,42.8,2014,white
Chardonnay 2018,United States,California,Dark Horse,3.4,407,6.63,2018,white
Chardonnay 2016,United States,California,Gnarly Head,3.6,407,12.59,2016,white
Colombard - Sauvignon Ctes de Gascogne 2019,France,Ctes de Gascogne,Horgelus,4.1,408,5.43,2019,white
Viognier (Samuel's Garden Collection) 2016,Australia,Eden Valley,Yalumba,3.6,411,20.76,2016,white
Villa Blanche Chardonnay 2018,France,Pays d'Oc,Calmel & Joseph,3.8,412,6.77,2018,white
Chardonnay 2016,United States,California,Geyser Peak,3.6,416,10.95,2016,white
Vette di San Leonardo 2018,Italy,Vigneti delle Dolomiti,San Leonardo,3.8,419,12.85,2018,white
Laforet Bourgogne Chardonnay 2018,France,Bourgogne,Joseph Drouhin,4.0,419,12.19,2018,white
Corton-Charlemagne Grand Cru 2008,France,Corton-Charlemagne Grand Cru,Bonneau du Martray,4.5,421,263.9,2008,white
Wairau Reserve Sauvignon Blanc 2015,New Zealand,Marlborough,Saint Clair,4.1,421,29.05,2015,white
Riesling Grossi Lae 2011,France,Alsace,Hugel,4.2,422,58.44,2011,white
Chardonnay Sonoma Coast 2016,United States,Sonoma Coast,Patz & Hall,4.1,422,60.41,2016,white
Chardonnay (Unoaked) 2015,New Zealand,Marlborough,Kim Crawford,3.6,423,15.5,2015,white
Sauvignon Blanc 2017,Chile,Casablanca Valley,Cruz Andina,3.4,424,9.9,2017,white
Chardonnay 2018,Italy,Sdtirol - Alto Adige,Alois Lageder,3.8,425,10.08,2018,white
Barrel Selection Chardonnay 2018,Argentina,Uco Valley,Salentein,4.0,425,12.95,2018,white
Sauvignon Blanc 2016,United States,California,Bogle,3.6,428,14.36,2016,white
Godello 2016,Spain,Valdeorras,Avancia,4.2,428,27.4,2016,white
Max Reserva Chardonnay 2015,Chile,Aconcagua Valley,Errazuriz,3.6,429,15.95,2015,white
Max Reserva Chardonnay 2017,Chile,Aconcagua Valley,Errazuriz,3.7,429,17.63,2017,white
Santa Digna Reserva Sauvignon Blanc 2018,Chile,Central Valley,Miguel Torres,3.6,431,9.39,2018,white
Grner Veltliner Kamptaler Terrassen 2017,Austria,Kamptal,Weingut Brndlmayer,3.8,431,7.9,2017,white
Pinot Gris Alsace Rserve 2016,France,Alsace,Trimbach,3.8,433,17.45,2016,white
